filepath,id,labels,fold
dataset/train/train/dogs/dog.1211.jpg,dog.1211.jpg,1,0
dataset/train/train/dogs/dog.11007.jpg,dog.11007.jpg,1,2
dataset/train/train/cats/cat.9968.jpg,cat.9968.jpg,0,3
dataset/train/train/dogs/dog.7831.jpg,dog.7831.jpg,1,0
dataset/train/train/cats/cat.5503.jpg,cat.5503.jpg,0,2
dataset/train/train/dogs/dog.3251.jpg,dog.3251.jpg,1,3
dataset/train/train/dogs/dog.5724.jpg,dog.5724.jpg,1,2
dataset/train/train/dogs/dog.7750.jpg,dog.7750.jpg,1,4
dataset/train/train/dogs/dog.5766.jpg,dog.5766.jpg,1,3
dataset/train/train/cats/cat.7162.jpg,cat.7162.jpg,0,1
dataset/train/train/dogs/dog.6590.jpg,dog.6590.jpg,1,1
dataset/train/train/dogs/dog.3562.jpg,dog.3562.jpg,1,0
dataset/train/train/dogs/dog.2551.jpg,dog.2551.jpg,1,4
dataset/train/train/dogs/dog.7374.jpg,dog.7374.jpg,1,2
dataset/train/train/cats/cat.9873.jpg,cat.9873.jpg,0,0
dataset/train/train/cats/cat.5690.jpg,cat.5690.jpg,0,4
dataset/train/train/dogs/dog.5186.jpg,dog.5186.jpg,1,0
dataset/train/train/dogs/dog.11969.jpg,dog.11969.jpg,1,0
dataset/train/train/dogs/dog.11424.jpg,dog.11424.jpg,1,1
dataset/train/train/dogs/dog.10511.jpg,dog.10511.jpg,1,2
dataset/train/train/dogs/dog.11486.jpg,dog.11486.jpg,1,3
dataset/train/train/dogs/dog.346.jpg,dog.346.jpg,1,4
dataset/train/train/dogs/dog.5048.jpg,dog.5048.jpg,1,2
dataset/train/train/cats/cat.4386.jpg,cat.4386.jpg,0,0
dataset/train/train/cats/cat.2338.jpg,cat.2338.jpg,0,1
dataset/train/train/dogs/dog.5200.jpg,dog.5200.jpg,1,1
dataset/train/train/dogs/dog.3428.jpg,dog.3428.jpg,1,0
dataset/train/train/dogs/dog.4472.jpg,dog.4472.jpg,1,4
dataset/train/train/dogs/dog.1980.jpg,dog.1980.jpg,1,0
dataset/train/train/dogs/dog.7282.jpg,dog.7282.jpg,1,4
dataset/train/train/cats/cat.6093.jpg,cat.6093.jpg,0,3
dataset/train/train/cats/cat.3273.jpg,cat.3273.jpg,0,3
dataset/train/train/cats/cat.7586.jpg,cat.7586.jpg,0,4
dataset/train/train/cats/cat.8970.jpg,cat.8970.jpg,0,4
dataset/train/train/dogs/dog.1280.jpg,dog.1280.jpg,1,1
dataset/train/train/dogs/dog.9780.jpg,dog.9780.jpg,1,2
dataset/train/train/cats/cat.9992.jpg,cat.9992.jpg,0,0
dataset/train/train/cats/cat.5289.jpg,cat.5289.jpg,0,0
dataset/train/train/dogs/dog.8134.jpg,dog.8134.jpg,1,3
dataset/train/train/cats/cat.398.jpg,cat.398.jpg,0,1
dataset/train/train/cats/cat.12068.jpg,cat.12068.jpg,0,1
dataset/train/train/dogs/dog.2138.jpg,dog.2138.jpg,1,1
dataset/train/train/cats/cat.11494.jpg,cat.11494.jpg,0,4
dataset/train/train/cats/cat.10475.jpg,cat.10475.jpg,0,3
dataset/train/train/dogs/dog.10885.jpg,dog.10885.jpg,1,2
dataset/train/train/cats/cat.9692.jpg,cat.9692.jpg,0,1
dataset/train/train/cats/cat.1107.jpg,cat.1107.jpg,0,0
dataset/train/train/dogs/dog.4714.jpg,dog.4714.jpg,1,4
dataset/train/train/cats/cat.10954.jpg,cat.10954.jpg,0,4
dataset/train/train/cats/cat.3998.jpg,cat.3998.jpg,0,4
dataset/train/train/cats/cat.8077.jpg,cat.8077.jpg,0,2
dataset/train/train/cats/cat.7582.jpg,cat.7582.jpg,0,1
dataset/train/train/cats/cat.4126.jpg,cat.4126.jpg,0,1
dataset/train/train/dogs/dog.4141.jpg,dog.4141.jpg,1,2
dataset/train/train/cats/cat.6706.jpg,cat.6706.jpg,0,3
dataset/train/train/dogs/dog.7916.jpg,dog.7916.jpg,1,2
dataset/train/train/dogs/dog.4288.jpg,dog.4288.jpg,1,1
dataset/train/train/dogs/dog.12077.jpg,dog.12077.jpg,1,2
dataset/train/train/dogs/dog.6088.jpg,dog.6088.jpg,1,2
dataset/train/train/dogs/dog.6722.jpg,dog.6722.jpg,1,3
dataset/train/train/cats/cat.4870.jpg,cat.4870.jpg,0,3
dataset/train/train/dogs/dog.7974.jpg,dog.7974.jpg,1,1
dataset/train/train/dogs/dog.7335.jpg,dog.7335.jpg,1,4
dataset/train/train/dogs/dog.11124.jpg,dog.11124.jpg,1,3
dataset/train/train/cats/cat.11208.jpg,cat.11208.jpg,0,0
dataset/train/train/cats/cat.4574.jpg,cat.4574.jpg,0,3
dataset/train/train/dogs/dog.8997.jpg,dog.8997.jpg,1,1
dataset/train/train/cats/cat.3034.jpg,cat.3034.jpg,0,0
dataset/train/train/dogs/dog.10161.jpg,dog.10161.jpg,1,1
dataset/train/train/cats/cat.12355.jpg,cat.12355.jpg,0,2
dataset/train/train/dogs/dog.6923.jpg,dog.6923.jpg,1,1
dataset/train/train/cats/cat.9143.jpg,cat.9143.jpg,0,0
dataset/train/train/cats/cat.10629.jpg,cat.10629.jpg,0,2
dataset/train/train/cats/cat.5197.jpg,cat.5197.jpg,0,2
dataset/train/train/dogs/dog.11159.jpg,dog.11159.jpg,1,3
dataset/train/train/dogs/dog.505.jpg,dog.505.jpg,1,4
dataset/train/train/cats/cat.2186.jpg,cat.2186.jpg,0,2
dataset/train/train/cats/cat.11122.jpg,cat.11122.jpg,0,3
dataset/train/train/cats/cat.8153.jpg,cat.8153.jpg,0,4
dataset/train/train/dogs/dog.7893.jpg,dog.7893.jpg,1,3
dataset/train/train/cats/cat.6539.jpg,cat.6539.jpg,0,0
dataset/train/train/dogs/dog.7389.jpg,dog.7389.jpg,1,1
dataset/train/train/dogs/dog.4895.jpg,dog.4895.jpg,1,4
dataset/train/train/dogs/dog.3285.jpg,dog.3285.jpg,1,3
dataset/train/train/dogs/dog.10232.jpg,dog.10232.jpg,1,4
dataset/train/train/cats/cat.2708.jpg,cat.2708.jpg,0,4
dataset/train/train/cats/cat.2046.jpg,cat.2046.jpg,0,0
dataset/train/train/dogs/dog.6333.jpg,dog.6333.jpg,1,4
dataset/train/train/dogs/dog.602.jpg,dog.602.jpg,1,0
dataset/train/train/dogs/dog.1936.jpg,dog.1936.jpg,1,1
dataset/train/train/dogs/dog.9480.jpg,dog.9480.jpg,1,0
dataset/train/train/dogs/dog.7398.jpg,dog.7398.jpg,1,3
dataset/train/train/dogs/dog.6470.jpg,dog.6470.jpg,1,0
dataset/train/train/dogs/dog.10692.jpg,dog.10692.jpg,1,3
dataset/train/train/cats/cat.8437.jpg,cat.8437.jpg,0,4
dataset/train/train/dogs/dog.11477.jpg,dog.11477.jpg,1,3
dataset/train/train/cats/cat.2357.jpg,cat.2357.jpg,0,3
dataset/train/train/dogs/dog.6416.jpg,dog.6416.jpg,1,3
dataset/train/train/cats/cat.5007.jpg,cat.5007.jpg,0,2
dataset/train/train/dogs/dog.865.jpg,dog.865.jpg,1,1
dataset/train/train/dogs/dog.3699.jpg,dog.3699.jpg,1,3
dataset/train/train/cats/cat.2365.jpg,cat.2365.jpg,0,0
dataset/train/train/cats/cat.2070.jpg,cat.2070.jpg,0,3
dataset/train/train/cats/cat.10669.jpg,cat.10669.jpg,0,3
dataset/train/train/cats/cat.8083.jpg,cat.8083.jpg,0,2
dataset/train/train/dogs/dog.5205.jpg,dog.5205.jpg,1,3
dataset/train/train/cats/cat.4491.jpg,cat.4491.jpg,0,3
dataset/train/train/dogs/dog.7871.jpg,dog.7871.jpg,1,4
dataset/train/train/cats/cat.4093.jpg,cat.4093.jpg,0,1
dataset/train/train/dogs/dog.9094.jpg,dog.9094.jpg,1,1
dataset/train/train/cats/cat.3060.jpg,cat.3060.jpg,0,4
dataset/train/train/cats/cat.11326.jpg,cat.11326.jpg,0,1
dataset/train/train/dogs/dog.3237.jpg,dog.3237.jpg,1,4
dataset/train/train/dogs/dog.178.jpg,dog.178.jpg,1,3
dataset/train/train/dogs/dog.1702.jpg,dog.1702.jpg,1,0
dataset/train/train/cats/cat.4352.jpg,cat.4352.jpg,0,2
dataset/train/train/dogs/dog.7673.jpg,dog.7673.jpg,1,2
dataset/train/train/cats/cat.5460.jpg,cat.5460.jpg,0,3
dataset/train/train/cats/cat.4857.jpg,cat.4857.jpg,0,4
dataset/train/train/dogs/dog.8715.jpg,dog.8715.jpg,1,0
dataset/train/train/cats/cat.4316.jpg,cat.4316.jpg,0,4
dataset/train/train/dogs/dog.7164.jpg,dog.7164.jpg,1,1
dataset/train/train/cats/cat.3974.jpg,cat.3974.jpg,0,4
dataset/train/train/dogs/dog.5783.jpg,dog.5783.jpg,1,1
dataset/train/train/cats/cat.5847.jpg,cat.5847.jpg,0,2
dataset/train/train/dogs/dog.9203.jpg,dog.9203.jpg,1,0
dataset/train/train/cats/cat.3862.jpg,cat.3862.jpg,0,0
dataset/train/train/cats/cat.624.jpg,cat.624.jpg,0,4
dataset/train/train/cats/cat.4252.jpg,cat.4252.jpg,0,1
dataset/train/train/cats/cat.11866.jpg,cat.11866.jpg,0,2
dataset/train/train/dogs/dog.2771.jpg,dog.2771.jpg,1,4
dataset/train/train/dogs/dog.9706.jpg,dog.9706.jpg,1,2
dataset/train/train/cats/cat.3594.jpg,cat.3594.jpg,0,2
dataset/train/train/dogs/dog.8742.jpg,dog.8742.jpg,1,2
dataset/train/train/dogs/dog.10247.jpg,dog.10247.jpg,1,4
dataset/train/train/cats/cat.12250.jpg,cat.12250.jpg,0,0
dataset/train/train/cats/cat.1573.jpg,cat.1573.jpg,0,3
dataset/train/train/cats/cat.1364.jpg,cat.1364.jpg,0,1
dataset/train/train/dogs/dog.1646.jpg,dog.1646.jpg,1,2
dataset/train/train/dogs/dog.7991.jpg,dog.7991.jpg,1,3
dataset/train/train/dogs/dog.9807.jpg,dog.9807.jpg,1,2
dataset/train/train/cats/cat.11978.jpg,cat.11978.jpg,0,0
dataset/train/train/cats/cat.5723.jpg,cat.5723.jpg,0,2
dataset/train/train/cats/cat.12337.jpg,cat.12337.jpg,0,1
dataset/train/train/cats/cat.10818.jpg,cat.10818.jpg,0,4
dataset/train/train/cats/cat.2188.jpg,cat.2188.jpg,0,2
dataset/train/train/cats/cat.5228.jpg,cat.5228.jpg,0,1
dataset/train/train/dogs/dog.9278.jpg,dog.9278.jpg,1,1
dataset/train/train/cats/cat.10278.jpg,cat.10278.jpg,0,4
dataset/train/train/dogs/dog.6875.jpg,dog.6875.jpg,1,4
dataset/train/train/dogs/dog.148.jpg,dog.148.jpg,1,2
dataset/train/train/cats/cat.11976.jpg,cat.11976.jpg,0,2
dataset/train/train/dogs/dog.189.jpg,dog.189.jpg,1,3
dataset/train/train/dogs/dog.10957.jpg,dog.10957.jpg,1,0
dataset/train/train/dogs/dog.6349.jpg,dog.6349.jpg,1,3
dataset/train/train/cats/cat.3311.jpg,cat.3311.jpg,0,1
dataset/train/train/cats/cat.488.jpg,cat.488.jpg,0,3
dataset/train/train/cats/cat.2322.jpg,cat.2322.jpg,0,0
dataset/train/train/dogs/dog.6494.jpg,dog.6494.jpg,1,0
dataset/train/train/dogs/dog.2246.jpg,dog.2246.jpg,1,1
dataset/train/train/cats/cat.8743.jpg,cat.8743.jpg,0,3
dataset/train/train/cats/cat.8294.jpg,cat.8294.jpg,0,2
dataset/train/train/cats/cat.5316.jpg,cat.5316.jpg,0,3
dataset/train/train/cats/cat.5136.jpg,cat.5136.jpg,0,4
dataset/train/train/dogs/dog.7838.jpg,dog.7838.jpg,1,3
dataset/train/train/dogs/dog.10871.jpg,dog.10871.jpg,1,3
dataset/train/train/cats/cat.6564.jpg,cat.6564.jpg,0,4
dataset/train/train/dogs/dog.1711.jpg,dog.1711.jpg,1,2
dataset/train/train/dogs/dog.9268.jpg,dog.9268.jpg,1,2
dataset/train/train/cats/cat.3130.jpg,cat.3130.jpg,0,3
dataset/train/train/dogs/dog.3406.jpg,dog.3406.jpg,1,4
dataset/train/train/dogs/dog.846.jpg,dog.846.jpg,1,3
dataset/train/train/cats/cat.618.jpg,cat.618.jpg,0,3
dataset/train/train/cats/cat.7853.jpg,cat.7853.jpg,0,3
dataset/train/train/dogs/dog.5985.jpg,dog.5985.jpg,1,1
dataset/train/train/cats/cat.11862.jpg,cat.11862.jpg,0,1
dataset/train/train/cats/cat.3747.jpg,cat.3747.jpg,0,0
dataset/train/train/cats/cat.12321.jpg,cat.12321.jpg,0,1
dataset/train/train/dogs/dog.6187.jpg,dog.6187.jpg,1,2
dataset/train/train/dogs/dog.11267.jpg,dog.11267.jpg,1,0
dataset/train/train/cats/cat.4341.jpg,cat.4341.jpg,0,3
dataset/train/train/dogs/dog.11227.jpg,dog.11227.jpg,1,1
dataset/train/train/dogs/dog.5267.jpg,dog.5267.jpg,1,0
dataset/train/train/dogs/dog.2778.jpg,dog.2778.jpg,1,1
dataset/train/train/dogs/dog.2885.jpg,dog.2885.jpg,1,4
dataset/train/train/cats/cat.3331.jpg,cat.3331.jpg,0,0
dataset/train/train/dogs/dog.9823.jpg,dog.9823.jpg,1,3
dataset/train/train/dogs/dog.5860.jpg,dog.5860.jpg,1,1
dataset/train/train/cats/cat.3759.jpg,cat.3759.jpg,0,2
dataset/train/train/cats/cat.4861.jpg,cat.4861.jpg,0,0
dataset/train/train/cats/cat.10439.jpg,cat.10439.jpg,0,1
dataset/train/train/dogs/dog.12377.jpg,dog.12377.jpg,1,0
dataset/train/train/cats/cat.2246.jpg,cat.2246.jpg,0,4
dataset/train/train/dogs/dog.1392.jpg,dog.1392.jpg,1,4
dataset/train/train/dogs/dog.4181.jpg,dog.4181.jpg,1,3
dataset/train/train/cats/cat.11559.jpg,cat.11559.jpg,0,2
dataset/train/train/cats/cat.2551.jpg,cat.2551.jpg,0,0
dataset/train/train/cats/cat.2956.jpg,cat.2956.jpg,0,2
dataset/train/train/cats/cat.2310.jpg,cat.2310.jpg,0,0
dataset/train/train/cats/cat.11440.jpg,cat.11440.jpg,0,0
dataset/train/train/cats/cat.1680.jpg,cat.1680.jpg,0,3
dataset/train/train/cats/cat.1003.jpg,cat.1003.jpg,0,2
dataset/train/train/cats/cat.2962.jpg,cat.2962.jpg,0,0
dataset/train/train/cats/cat.8158.jpg,cat.8158.jpg,0,0
dataset/train/train/dogs/dog.5211.jpg,dog.5211.jpg,1,4
dataset/train/train/dogs/dog.7915.jpg,dog.7915.jpg,1,4
dataset/train/train/cats/cat.8923.jpg,cat.8923.jpg,0,3
dataset/train/train/cats/cat.3740.jpg,cat.3740.jpg,0,1
dataset/train/train/cats/cat.8506.jpg,cat.8506.jpg,0,2
dataset/train/train/cats/cat.6347.jpg,cat.6347.jpg,0,4
dataset/train/train/dogs/dog.1916.jpg,dog.1916.jpg,1,1
dataset/train/train/cats/cat.2209.jpg,cat.2209.jpg,0,2
dataset/train/train/cats/cat.9627.jpg,cat.9627.jpg,0,4
dataset/train/train/cats/cat.9712.jpg,cat.9712.jpg,0,1
dataset/train/train/cats/cat.8898.jpg,cat.8898.jpg,0,1
dataset/train/train/dogs/dog.2605.jpg,dog.2605.jpg,1,0
dataset/train/train/cats/cat.8351.jpg,cat.8351.jpg,0,4
dataset/train/train/cats/cat.5555.jpg,cat.5555.jpg,0,0
dataset/train/train/dogs/dog.7742.jpg,dog.7742.jpg,1,2
dataset/train/train/dogs/dog.11106.jpg,dog.11106.jpg,1,2
dataset/train/train/cats/cat.9690.jpg,cat.9690.jpg,0,0
dataset/train/train/cats/cat.4146.jpg,cat.4146.jpg,0,4
dataset/train/train/dogs/dog.8790.jpg,dog.8790.jpg,1,2
dataset/train/train/cats/cat.9479.jpg,cat.9479.jpg,0,1
dataset/train/train/cats/cat.6499.jpg,cat.6499.jpg,0,0
dataset/train/train/dogs/dog.8200.jpg,dog.8200.jpg,1,1
dataset/train/train/dogs/dog.54.jpg,dog.54.jpg,1,3
dataset/train/train/cats/cat.7856.jpg,cat.7856.jpg,0,1
dataset/train/train/dogs/dog.12444.jpg,dog.12444.jpg,1,4
dataset/train/train/cats/cat.1744.jpg,cat.1744.jpg,0,1
dataset/train/train/cats/cat.1524.jpg,cat.1524.jpg,0,0
dataset/train/train/dogs/dog.4600.jpg,dog.4600.jpg,1,1
dataset/train/train/cats/cat.9387.jpg,cat.9387.jpg,0,0
dataset/train/train/dogs/dog.3344.jpg,dog.3344.jpg,1,2
dataset/train/train/cats/cat.3243.jpg,cat.3243.jpg,0,3
dataset/train/train/cats/cat.1730.jpg,cat.1730.jpg,0,4
dataset/train/train/dogs/dog.8383.jpg,dog.8383.jpg,1,0
dataset/train/train/dogs/dog.7747.jpg,dog.7747.jpg,1,1
dataset/train/train/dogs/dog.10305.jpg,dog.10305.jpg,1,2
dataset/train/train/dogs/dog.10663.jpg,dog.10663.jpg,1,3
dataset/train/train/cats/cat.10593.jpg,cat.10593.jpg,0,2
dataset/train/train/cats/cat.10813.jpg,cat.10813.jpg,0,0
dataset/train/train/cats/cat.7698.jpg,cat.7698.jpg,0,2
dataset/train/train/dogs/dog.4216.jpg,dog.4216.jpg,1,1
dataset/train/train/cats/cat.1278.jpg,cat.1278.jpg,0,1
dataset/train/train/cats/cat.2498.jpg,cat.2498.jpg,0,1
dataset/train/train/dogs/dog.9580.jpg,dog.9580.jpg,1,2
dataset/train/train/dogs/dog.9836.jpg,dog.9836.jpg,1,1
dataset/train/train/dogs/dog.11220.jpg,dog.11220.jpg,1,3
dataset/train/train/dogs/dog.1844.jpg,dog.1844.jpg,1,4
dataset/train/train/dogs/dog.12280.jpg,dog.12280.jpg,1,2
dataset/train/train/cats/cat.10301.jpg,cat.10301.jpg,0,1
dataset/train/train/cats/cat.7790.jpg,cat.7790.jpg,0,4
dataset/train/train/cats/cat.7257.jpg,cat.7257.jpg,0,3
dataset/train/train/dogs/dog.2655.jpg,dog.2655.jpg,1,4
dataset/train/train/dogs/dog.1797.jpg,dog.1797.jpg,1,1
dataset/train/train/dogs/dog.451.jpg,dog.451.jpg,1,2
dataset/train/train/cats/cat.2149.jpg,cat.2149.jpg,0,0
dataset/train/train/cats/cat.7928.jpg,cat.7928.jpg,0,1
dataset/train/train/dogs/dog.7624.jpg,dog.7624.jpg,1,0
dataset/train/train/cats/cat.6626.jpg,cat.6626.jpg,0,4
dataset/train/train/dogs/dog.10652.jpg,dog.10652.jpg,1,0
dataset/train/train/cats/cat.8245.jpg,cat.8245.jpg,0,0
dataset/train/train/dogs/dog.9934.jpg,dog.9934.jpg,1,0
dataset/train/train/dogs/dog.3772.jpg,dog.3772.jpg,1,4
dataset/train/train/cats/cat.6976.jpg,cat.6976.jpg,0,1
dataset/train/train/cats/cat.534.jpg,cat.534.jpg,0,2
dataset/train/train/dogs/dog.7169.jpg,dog.7169.jpg,1,1
dataset/train/train/cats/cat.1146.jpg,cat.1146.jpg,0,3
dataset/train/train/dogs/dog.6420.jpg,dog.6420.jpg,1,1
dataset/train/train/dogs/dog.9656.jpg,dog.9656.jpg,1,1
dataset/train/train/dogs/dog.1191.jpg,dog.1191.jpg,1,4
dataset/train/train/dogs/dog.3409.jpg,dog.3409.jpg,1,2
dataset/train/train/dogs/dog.6624.jpg,dog.6624.jpg,1,2
dataset/train/train/cats/cat.4509.jpg,cat.4509.jpg,0,3
dataset/train/train/dogs/dog.5912.jpg,dog.5912.jpg,1,0
dataset/train/train/dogs/dog.5322.jpg,dog.5322.jpg,1,1
dataset/train/train/cats/cat.4490.jpg,cat.4490.jpg,0,4
dataset/train/train/dogs/dog.11780.jpg,dog.11780.jpg,1,1
dataset/train/train/cats/cat.8496.jpg,cat.8496.jpg,0,4
dataset/train/train/cats/cat.9548.jpg,cat.9548.jpg,0,1
dataset/train/train/cats/cat.9883.jpg,cat.9883.jpg,0,4
dataset/train/train/dogs/dog.9911.jpg,dog.9911.jpg,1,4
dataset/train/train/dogs/dog.1565.jpg,dog.1565.jpg,1,4
dataset/train/train/cats/cat.2621.jpg,cat.2621.jpg,0,2
dataset/train/train/cats/cat.6443.jpg,cat.6443.jpg,0,0
dataset/train/train/cats/cat.780.jpg,cat.780.jpg,0,2
dataset/train/train/dogs/dog.7301.jpg,dog.7301.jpg,1,2
dataset/train/train/cats/cat.8776.jpg,cat.8776.jpg,0,0
dataset/train/train/dogs/dog.6119.jpg,dog.6119.jpg,1,0
dataset/train/train/dogs/dog.3935.jpg,dog.3935.jpg,1,4
dataset/train/train/dogs/dog.6621.jpg,dog.6621.jpg,1,4
dataset/train/train/dogs/dog.8477.jpg,dog.8477.jpg,1,4
dataset/train/train/cats/cat.10165.jpg,cat.10165.jpg,0,4
dataset/train/train/dogs/dog.9849.jpg,dog.9849.jpg,1,0
dataset/train/train/dogs/dog.437.jpg,dog.437.jpg,1,3
dataset/train/train/dogs/dog.3121.jpg,dog.3121.jpg,1,3
dataset/train/train/dogs/dog.4716.jpg,dog.4716.jpg,1,3
dataset/train/train/dogs/dog.12195.jpg,dog.12195.jpg,1,0
dataset/train/train/dogs/dog.24.jpg,dog.24.jpg,1,4
dataset/train/train/dogs/dog.578.jpg,dog.578.jpg,1,4
dataset/train/train/cats/cat.2972.jpg,cat.2972.jpg,0,4
dataset/train/train/dogs/dog.10573.jpg,dog.10573.jpg,1,2
dataset/train/train/dogs/dog.73.jpg,dog.73.jpg,1,4
dataset/train/train/dogs/dog.4020.jpg,dog.4020.jpg,1,2
dataset/train/train/dogs/dog.7529.jpg,dog.7529.jpg,1,2
dataset/train/train/dogs/dog.6895.jpg,dog.6895.jpg,1,3
dataset/train/train/dogs/dog.6016.jpg,dog.6016.jpg,1,4
dataset/train/train/cats/cat.7910.jpg,cat.7910.jpg,0,3
dataset/train/train/cats/cat.11198.jpg,cat.11198.jpg,0,3
dataset/train/train/cats/cat.2853.jpg,cat.2853.jpg,0,2
dataset/train/train/cats/cat.6572.jpg,cat.6572.jpg,0,2
dataset/train/train/cats/cat.467.jpg,cat.467.jpg,0,1
dataset/train/train/dogs/dog.4074.jpg,dog.4074.jpg,1,3
dataset/train/train/cats/cat.9191.jpg,cat.9191.jpg,0,0
dataset/train/train/cats/cat.9324.jpg,cat.9324.jpg,0,2
dataset/train/train/cats/cat.426.jpg,cat.426.jpg,0,4
dataset/train/train/cats/cat.2172.jpg,cat.2172.jpg,0,4
dataset/train/train/cats/cat.3738.jpg,cat.3738.jpg,0,0
dataset/train/train/cats/cat.12490.jpg,cat.12490.jpg,0,3
dataset/train/train/dogs/dog.11706.jpg,dog.11706.jpg,1,4
dataset/train/train/cats/cat.8283.jpg,cat.8283.jpg,0,4
dataset/train/train/dogs/dog.8815.jpg,dog.8815.jpg,1,4
dataset/train/train/cats/cat.2375.jpg,cat.2375.jpg,0,3
dataset/train/train/dogs/dog.10004.jpg,dog.10004.jpg,1,2
dataset/train/train/cats/cat.11432.jpg,cat.11432.jpg,0,1
dataset/train/train/cats/cat.5876.jpg,cat.5876.jpg,0,1
dataset/train/train/cats/cat.11673.jpg,cat.11673.jpg,0,4
dataset/train/train/dogs/dog.6243.jpg,dog.6243.jpg,1,2
dataset/train/train/cats/cat.7128.jpg,cat.7128.jpg,0,2
dataset/train/train/cats/cat.9955.jpg,cat.9955.jpg,0,1
dataset/train/train/dogs/dog.388.jpg,dog.388.jpg,1,1
dataset/train/train/dogs/dog.7459.jpg,dog.7459.jpg,1,2
dataset/train/train/dogs/dog.6734.jpg,dog.6734.jpg,1,4
dataset/train/train/dogs/dog.738.jpg,dog.738.jpg,1,3
dataset/train/train/cats/cat.3080.jpg,cat.3080.jpg,0,3
dataset/train/train/cats/cat.3426.jpg,cat.3426.jpg,0,2
dataset/train/train/dogs/dog.6195.jpg,dog.6195.jpg,1,1
dataset/train/train/cats/cat.6857.jpg,cat.6857.jpg,0,3
dataset/train/train/dogs/dog.9174.jpg,dog.9174.jpg,1,2
dataset/train/train/cats/cat.5615.jpg,cat.5615.jpg,0,0
dataset/train/train/dogs/dog.219.jpg,dog.219.jpg,1,1
dataset/train/train/cats/cat.1548.jpg,cat.1548.jpg,0,4
dataset/train/train/dogs/dog.5218.jpg,dog.5218.jpg,1,2
dataset/train/train/cats/cat.4639.jpg,cat.4639.jpg,0,1
dataset/train/train/cats/cat.8719.jpg,cat.8719.jpg,0,3
dataset/train/train/dogs/dog.3004.jpg,dog.3004.jpg,1,2
dataset/train/train/dogs/dog.3343.jpg,dog.3343.jpg,1,3
dataset/train/train/cats/cat.1665.jpg,cat.1665.jpg,0,3
dataset/train/train/cats/cat.1794.jpg,cat.1794.jpg,0,2
dataset/train/train/cats/cat.4665.jpg,cat.4665.jpg,0,2
dataset/train/train/dogs/dog.9810.jpg,dog.9810.jpg,1,1
dataset/train/train/dogs/dog.11832.jpg,dog.11832.jpg,1,4
dataset/train/train/cats/cat.11350.jpg,cat.11350.jpg,0,2
dataset/train/train/cats/cat.10616.jpg,cat.10616.jpg,0,4
dataset/train/train/cats/cat.353.jpg,cat.353.jpg,0,2
dataset/train/train/cats/cat.7546.jpg,cat.7546.jpg,0,2
dataset/train/train/dogs/dog.4865.jpg,dog.4865.jpg,1,0
dataset/train/train/cats/cat.5371.jpg,cat.5371.jpg,0,0
dataset/train/train/cats/cat.5482.jpg,cat.5482.jpg,0,0
dataset/train/train/dogs/dog.7806.jpg,dog.7806.jpg,1,0
dataset/train/train/dogs/dog.4787.jpg,dog.4787.jpg,1,2
dataset/train/train/dogs/dog.9282.jpg,dog.9282.jpg,1,0
dataset/train/train/dogs/dog.11627.jpg,dog.11627.jpg,1,4
dataset/train/train/dogs/dog.9014.jpg,dog.9014.jpg,1,2
dataset/train/train/cats/cat.757.jpg,cat.757.jpg,0,3
dataset/train/train/cats/cat.1711.jpg,cat.1711.jpg,0,2
dataset/train/train/cats/cat.7555.jpg,cat.7555.jpg,0,4
dataset/train/train/dogs/dog.6796.jpg,dog.6796.jpg,1,4
dataset/train/train/dogs/dog.5281.jpg,dog.5281.jpg,1,2
dataset/train/train/cats/cat.5684.jpg,cat.5684.jpg,0,4
dataset/train/train/cats/cat.660.jpg,cat.660.jpg,0,3
dataset/train/train/cats/cat.4979.jpg,cat.4979.jpg,0,2
dataset/train/train/cats/cat.1923.jpg,cat.1923.jpg,0,3
dataset/train/train/cats/cat.8610.jpg,cat.8610.jpg,0,2
dataset/train/train/dogs/dog.1319.jpg,dog.1319.jpg,1,4
dataset/train/train/cats/cat.6548.jpg,cat.6548.jpg,0,3
dataset/train/train/cats/cat.440.jpg,cat.440.jpg,0,2
dataset/train/train/cats/cat.4423.jpg,cat.4423.jpg,0,3
dataset/train/train/cats/cat.6941.jpg,cat.6941.jpg,0,1
dataset/train/train/cats/cat.5161.jpg,cat.5161.jpg,0,4
dataset/train/train/dogs/dog.9250.jpg,dog.9250.jpg,1,0
dataset/train/train/dogs/dog.11348.jpg,dog.11348.jpg,1,0
dataset/train/train/dogs/dog.1881.jpg,dog.1881.jpg,1,0
dataset/train/train/dogs/dog.2699.jpg,dog.2699.jpg,1,2
dataset/train/train/dogs/dog.3531.jpg,dog.3531.jpg,1,2
dataset/train/train/cats/cat.3114.jpg,cat.3114.jpg,0,2
dataset/train/train/cats/cat.12354.jpg,cat.12354.jpg,0,2
dataset/train/train/dogs/dog.11096.jpg,dog.11096.jpg,1,1
dataset/train/train/cats/cat.4630.jpg,cat.4630.jpg,0,2
dataset/train/train/cats/cat.8354.jpg,cat.8354.jpg,0,4
dataset/train/train/cats/cat.8454.jpg,cat.8454.jpg,0,2
dataset/train/train/dogs/dog.12363.jpg,dog.12363.jpg,1,4
dataset/train/train/dogs/dog.12323.jpg,dog.12323.jpg,1,4
dataset/train/train/cats/cat.3373.jpg,cat.3373.jpg,0,4
